Partner_ID,Partner_Name,Intern_ID,Intern_Name,Intern_Assigned_To,Service_Type,Fee_Charged,Payment_Status,Country,Start_Date,End_Date,Intern_Hours,Feedback_Rating
P003,Alpha Tech,I3235,John Franklin,Alpha Tech,Analytics,$1814,Pending,U.K.,2024-01-28,2024-11-03,,2
P001,InfinitX,I3236,Brittany Miller PhD,InfinitX,Growth Strategy,1677,Failed,Germany,2025-01-12,2025-02-23,116.0,Good
P009,Green Energy,I3237,Lauren Stewart,Green Energy,Masterclass,1522USD,Paid,United States,2025-04-28,2025-05-20,163.0,excellent
P009,CloudSoft,I3238,Bryan Peters,CloudSoft,SEO,USD1363,Fail,USA,2025-05-06,2025-10-19,,2
P002,Green Energy,I3239,Victoria Lopez,Green Energy,Web Dev,1078,Paid,Germany,2024-01-31,2025-03-25,,2
P005,TechBridge,I3240,Michelle Weber,TechBridge,Analytics,$668,Pendig,Nigeria,2025-04-11,2025-08-30,,5
P004,TechBridge,I3241,Sarah Blake,TechBridge,Analytics,1541USD,Pending,Germany,2024-10-23,2025-12-12,726.0,poor
P008,Green Energy,I3242,Eric Gray,Green Energy,Branding,USD1368,Pendig,Nigeria,2025-01-15,2025-10-31,752.0,poor
P001,Betta Ltd.,I3243,Emily Shaw,Betta Ltd.,Social Media,330USD,Pending,UK,2025-01-31,2025-11-14,404.0,2
P001,Green Energy,I3244,,Green Energy,Cloud Migration,718,Paid,Nig,2024-08-26,2025-08-19,476.0,poor
P009,DataCore,I3245,Teresa Mitchell,DataCore,SEO,$311,Paid,Naija,2024-02-14,2024-03-21,,bad
P007,InfinitX,I3246,Melinda Barrera,InfinitX,Web Dev,$378,Pending,Germany,2025-01-07,2025-04-10,77.0,2
P004,EcoTrans,I3247,Amy King,EcoTrans,Growth Strategy,USD1486,Pending,U.K.,2023-10-25,2024-10-02,275.0,excellent
P004,EcoTrans,I3248,Pam Adkins,EcoTrans,Branding,448USD,Failed,UK,2024-07-22,2025-09-13,,1
P003,CloudSoft,I3249,Caitlin Little,CloudSoft,Analytics,USD1589,Failed,Nig,2024-06-07,2025-07-07,124.0,5
P003,CloudSoft,I3250,Jessica Hayes,CloudSoft,Masterclass,USD1173,Paid,Nig,2024-11-29,2025-08-14,728.0,4
P007,Nova Systems,I3251,John Bailey,Nova Systems,Social Media,USD775,Pendig,Canda,2024-10-27,2025-10-24,990.0,5
P003,Alpha Tech,I3252,,Alpha Tech,Analytics,266,Failed,United States,2024-04-06,2024-04-24,,4
P007,Alpha Tech,I3253,Susan Tyler,Alpha Tech,Masterclass,$1793,Pendig,Naija,2025-07-28,2025-10-02,690.0,poor
P001,Skyline Inc.,I3254,Wayne Kelly,Skyline Inc.,Masterclass,1922,Fail,United States,2024-04-24,2025-09-11,,2
P008,EcoTrans,I3255,Judith Harris,EcoTrans,SEO,$887,Pending,Canda,2025-07-08,2025-09-04,,5
P007,Nova Systems,I3256,Tyler Clark,Nova Systems,SEO,USD521,Failed,Nig,2024-03-22,2024-12-23,14.0,4
P003,Skyline Inc.,I3257,Kristen Pace,Skyline Inc.,Analytics,948,Pendig,USA,2024-01-21,2025-04-05,1072.0,3
P009,Skyline Inc.,I3258,Jason Zuniga,Skyline Inc.,Masterclass,$1939,Pendig,Nig,2025-01-05,2025-02-07,,4
P004,InfinitX,I3259,Michelle Juarez,InfinitX,Growth Strategy,$1108,Pending,U.K.,2024-01-07,2025-09-15,,
P002,TechBridge,I3260,Wesley Vargas,TechBridge,Analytics,1235,Pendig,United States,2024-11-24,2025-01-07,,
P006,InfinitX,I3261,Charles Ochoa,InfinitX,SEO,1069,Failed,Nigeria,2023-10-07,2023-11-18,1056.0,poor
P006,Betta Ltd.,I3262,Luke Blankenship,Betta Ltd.,Masterclass,$1703,Pending,Naija,2024-04-24,2025-08-17,698.0,4
P005,DataCore,I3263,Kenneth Lopez,DataCore,Cloud Migration,1276USD,Pendig,UK,2023-11-09,2024-04-15,,4
P008,TechBridge,I3264,Justin Cherry,TechBridge,Web Dev,$787,Failed,Naija,2024-07-17,2025-06-22,137.0,poor
P001,Skyline Inc.,I3265,Christina Anthony,Skyline Inc.,SEO,USD1029,Paid,Canada,2025-01-05,2025-07-07,,Good
P001,InfinitX,I3266,Nicholas Castillo,InfinitX,Social Media,$1177,Pending,Nigeria,2024-02-19,2024-09-25,265.0,poor
P009,Skyline Inc.,I3267,Allen Rogers,Skyline Inc.,Branding,USD902,Pending,Germany,2024-11-01,2024-12-03,1014.0,4
P002,Nova Systems,I3268,James Morris,Nova Systems,Cloud Migration,USD548,Pending,USA,2023-12-02,2025-10-13,291.0,4
P001,EcoTrans,I3269,Amber Nichols,EcoTrans,Masterclass,USD311,Failed,Canada,2025-08-24,2025-09-08,,2
P007,TechBridge,I3270,Ivan Flores,TechBridge,Growth Strategy,USD1591,Paid,Canada,2024-11-22,2025-01-30,165.0,2
P001,Green Energy,I3271,Brent Knight,Green Energy,Web Dev,1411,Paid,Naija,2024-09-15,2025-03-10,,Good
P007,Betta Ltd.,I3272,Linda Newman,Betta Ltd.,Web Dev,$1069,Fail,U.K.,2025-01-27,2025-07-02,,1
P003,Nova Systems,I3273,Stephen Wright,Nova Systems,Branding,USD121,Failed,Nigeria,2023-10-11,2024-03-10,,1
P006,Skyline Inc.,I3274,Cameron Simpson,Skyline Inc.,SEO,USD1918,Pending,USA,2025-01-25,2025-05-15,484.0,bad
P010,DataCore,I3275,Erin Baldwin,DataCore,Cloud Migration,560USD,Pendig,Canada,2024-09-14,2025-01-05,,3
P006,Green Energy,I3276,Ryan Wagner,Green Energy,Cloud Migration,1175USD,Pending,Canda,2025-06-08,2025-11-26,925.0,2
P003,Skyline Inc.,I3277,Brian Lopez,Skyline Inc.,Web Dev,235,Fail,Nig,2023-09-21,2025-03-19,1057.0,2
P005,TechBridge,I3278,Jessica Shepherd,TechBridge,Branding,$1263,Paid,Naija,2024-11-25,2025-07-08,938.0,
P003,Skyline Inc.,I3279,Leslie Espinoza,Skyline Inc.,Growth Strategy,USD1058,Failed,Nig,2023-10-11,2025-01-20,,3
P009,CloudSoft,I3280,Allen Steele,CloudSoft,Branding,1032,Failed,USA,2025-06-01,2025-10-04,,Good
P003,CloudSoft,I3281,Richard Hart,CloudSoft,Web Dev,166,Pending,USA,2024-11-01,2025-08-13,32.0,Good
P007,Nova Systems,I3282,Randall Smith,Nova Systems,Masterclass,USD1285,Failed,UK,2024-06-16,2025-10-02,,excellent
P009,CloudSoft,I3283,Cody Gaines,CloudSoft,SEO,USD1721,Fail,USA,2024-05-22,2025-01-28,,Good
P007,Alpha Tech,I3284,Sharon Garcia,Alpha Tech,Web Dev,USD311,Failed,USA,2025-08-23,2025-10-20,844.0,excellent
P009,Alpha Tech,I3285,Veronica Castillo,Alpha Tech,SEO,529USD,Pendig,Nigeria,2023-09-25,2025-07-14,995.0,poor
P004,TechBridge,I3286,Rhonda Wells,TechBridge,Growth Strategy,$720,Pendig,USA,2024-11-08,2025-12-12,460.0,4
P009,TechBridge,I3287,Virginia Perez,TechBridge,Social Media,$364,Pendig,USA,2025-05-18,2025-10-06,1052.0,Good
P003,EcoTrans,I3288,Joseph Ortiz,EcoTrans,Branding,486USD,Pending,Canada,2024-03-22,2025-11-27,,1
P002,DataCore,I3289,,DataCore,SEO,$528,Fail,Naija,2024-08-02,2025-10-02,668.0,
P007,TechBridge,I3290,Teresa Davis,TechBridge,Branding,1775,Pendig,Nigeria,2024-01-26,2024-03-23,46.0,4
P008,InfinitX,I3291,Robert Baker,InfinitX,Analytics,USD156,Failed,Nig,2025-07-08,2025-11-07,84.0,2
P006,TechBridge,I3292,Tracy Patterson,TechBridge,Analytics,$619,Paid,Nigeria,2024-04-11,2024-12-03,228.0,bad
P004,EcoTrans,I3293,Whitney Francis,EcoTrans,Analytics,USD732,Pending,Nigeria,2024-10-03,2025-08-29,11.0,excellent
P001,Nova Systems,I3294,Jason Compton,Nova Systems,Web Dev,USD778,Failed,Canada,2024-07-29,2025-08-26,997.0,3
P005,Skyline Inc.,I3295,Natasha Ferguson,Skyline Inc.,Web Dev,875,Failed,U.K.,2025-01-07,2025-03-14,256.0,1
P005,DataCore,I3296,Ashley Fry,DataCore,Web Dev,$1653,Pendig,Germany,2023-12-07,2024-02-26,289.0,4
P005,InfinitX,I3297,Bailey Carney,InfinitX,Analytics,$490,Fail,United States,2025-06-06,2025-11-01,,1
P004,EcoTrans,I3298,Troy Warren,EcoTrans,Analytics,$352,Paid,Naija,2024-12-16,2025-05-22,662.0,excellent
P007,Nova Systems,I3299,Lindsay Brown,Nova Systems,SEO,$718,Failed,Nig,2024-07-14,2025-10-01,949.0,1
P006,InfinitX,I3300,Mark Williams,InfinitX,Branding,USD1550,Pendig,Nigeria,2024-05-02,2025-03-05,866.0,bad
P005,Skyline Inc.,I3301,Bryan Harrington,Skyline Inc.,Branding,USD913,Paid,UK,2023-10-22,2023-10-29,435.0,5
P001,Nova Systems,I3302,Tanya Smith,Nova Systems,Web Dev,475,Fail,Nig,2025-01-25,2025-10-29,72.0,5
P004,EcoTrans,I3303,Tiffany Craig,EcoTrans,Social Media,1248,Pending,Canada,2024-12-28,2025-06-24,,bad
P006,DataCore,I3304,Joyce Washington,DataCore,Analytics,USD882,Paid,USA,2024-12-22,2025-08-10,847.0,4
P002,InfinitX,I3305,Jennifer Davis,InfinitX,Branding,1001USD,Fail,Canda,2024-01-14,2024-10-01,445.0,3
P005,InfinitX,I3306,Craig Newton,InfinitX,SEO,$1520,Failed,Canda,2024-06-28,2024-09-23,448.0,5
P003,InfinitX,I3307,Brian Torres,InfinitX,Masterclass,USD851,Pendig,U.K.,2025-08-27,2025-11-23,,1
P002,Skyline Inc.,I3308,Stacey Rojas,Skyline Inc.,SEO,937USD,Pending,Germany,2025-04-19,2025-07-09,397.0,2
P008,Skyline Inc.,I3309,Juan Shaffer,Skyline Inc.,Branding,398USD,Fail,UK,2025-01-19,2025-08-23,,2
P004,InfinitX,I3310,William Smith,InfinitX,Growth Strategy,USD497,Paid,United States,2025-09-01,2025-10-11,853.0,Good
P003,CloudSoft,I3311,Mark Williams,CloudSoft,Cloud Migration,USD1731,Failed,Nig,2025-08-28,2025-10-30,,Good
P009,TechBridge,I3312,Courtney Ramos,TechBridge,Cloud Migration,$1991,Paid,Nig,2025-02-15,2025-10-20,198.0,
P004,Skyline Inc.,I3313,Mr. Joshua Daniel,Skyline Inc.,Social Media,$1120,Fail,Nig,2024-09-11,2024-12-19,844.0,5
P006,TechBridge,I3314,Roberto Martinez,TechBridge,Cloud Migration,$981,Paid,Nig,2024-08-29,2025-02-26,248.0,1
P008,EcoTrans,I3315,Christine Ford,EcoTrans,SEO,1621USD,Pending,USA,2024-07-27,2024-09-29,442.0,Good
P002,TechBridge,I3316,Roy Owens,TechBridge,Social Media,476,Paid,Naija,2024-01-19,2024-11-21,913.0,poor
P005,Betta Ltd.,I3317,Alexandra Salazar,Betta Ltd.,Branding,1182,Pending,Nig,2025-08-29,2025-10-12,752.0,2
P006,InfinitX,I3318,Douglas Brown,InfinitX,Cloud Migration,305USD,Pending,Canada,2024-08-30,2025-05-25,,5
P007,Skyline Inc.,I3319,Dawn Allen,Skyline Inc.,Cloud Migration,$174,Fail,Nigeria,2023-09-29,2025-10-06,,5
P009,DataCore,I3320,Richard Brown,DataCore,Branding,USD1580,Fail,Canda,2024-10-23,2025-09-21,,bad
P002,Betta Ltd.,I3321,Mark Key,Betta Ltd.,Masterclass,USD921,Pending,Nigeria,2025-01-05,2025-03-05,47.0,4
P005,TechBridge,I3322,Michelle Torres,TechBridge,Analytics,988,Fail,Canada,2025-02-02,2025-03-06,322.0,bad
P010,CloudSoft,I3323,Mason Duarte,CloudSoft,Cloud Migration,1127,Pending,Canada,2024-06-24,2024-07-19,,bad
P003,CloudSoft,I3324,,CloudSoft,Masterclass,1993,Paid,Canda,2025-06-27,2025-07-21,1127.0,3
P010,Betta Ltd.,I3325,Nancy Arellano,Betta Ltd.,Growth Strategy,535,Pending,Canda,2023-09-23,2024-09-07,112.0,excellent
P010,TechBridge,I3326,Kelly Daniels,TechBridge,Web Dev,USD610,Pending,Nig,2023-10-31,2025-09-26,717.0,excellent
P010,Green Energy,I3327,Jonathan Rose,Green Energy,Analytics,1995,Pending,USA,2024-08-30,2025-04-30,,3
P002,Skyline Inc.,I3328,Richard Bryant,Skyline Inc.,Social Media,USD1904,Failed,United States,2024-04-21,2025-03-09,644.0,4
P001,Green Energy,I3329,Nathaniel Cunningham,Green Energy,Cloud Migration,1255,Failed,UK,2024-05-31,2025-11-08,,1
P008,EcoTrans,I3330,James Cruz,EcoTrans,Cloud Migration,1992USD,Pending,Nig,2025-04-19,2025-08-20,122.0,4
P003,Alpha Tech,I3331,Sarah Hale,Alpha Tech,Growth Strategy,$1116,Paid,Canada,2025-08-28,2025-10-11,,
P003,Skyline Inc.,I3332,Kathryn Walton,Skyline Inc.,Analytics,USD409,Fail,USA,2024-03-11,2025-04-18,,2
P001,CloudSoft,I3333,Arthur Walters,CloudSoft,Branding,$922,Paid,Canada,2025-07-05,2025-09-19,964.0,3
P005,Nova Systems,I3334,Christopher Huber,Nova Systems,SEO,$1494,Paid,Germany,2024-12-11,2025-05-19,,1
P006,InfinitX,I3335,Dr. Robert Cook,InfinitX,Growth Strategy,374,Pendig,UK,2025-09-11,2025-10-05,260.0,4
P005,Betta Ltd.,I3336,Rebecca Gay,Betta Ltd.,Web Dev,829USD,Fail,Naija,2023-09-26,2024-11-29,,5
P010,CloudSoft,I3337,Catherine Brown,CloudSoft,Cloud Migration,1706,Failed,Nigeria,2023-11-16,2025-10-24,284.0,5
P009,Betta Ltd.,I3338,Jill Shepard,Betta Ltd.,Branding,101,Paid,Nigeria,2025-06-29,2025-10-06,184.0,3
P002,Nova Systems,I3339,James Haley,Nova Systems,Analytics,777USD,Pendig,Canda,2024-10-02,2025-02-23,1133.0,1
P002,Nova Systems,I3340,,Nova Systems,SEO,1715USD,Failed,USA,2024-06-30,2024-09-14,1161.0,excellent
P008,Betta Ltd.,I3341,Carly Peters,Betta Ltd.,Growth Strategy,1473,Fail,Nig,2024-04-11,2024-08-24,618.0,5
P001,Nova Systems,I3342,Bobby Ellis,Nova Systems,Masterclass,USD1782,Failed,Germany,2024-05-30,2025-02-27,1044.0,5
P007,Alpha Tech,I3343,Alexandra Brady,Alpha Tech,Cloud Migration,$1846,Failed,Canada,2024-08-11,2025-07-15,787.0,poor
P003,TechBridge,I3344,Elizabeth Brandt,TechBridge,Growth Strategy,1745,Pending,Nigeria,2024-08-10,2025-12-12,264.0,excellent
P003,Alpha Tech,I3345,Hailey Newton,Alpha Tech,Branding,USD1812,Pendig,Nig,2025-04-06,2025-08-03,,poor
P009,TechBridge,I3346,Robert Palmer,TechBridge,Analytics,USD433,Paid,Canada,2023-10-10,2025-11-18,835.0,bad
P002,Betta Ltd.,I3347,James Robinson,Betta Ltd.,Branding,$221,Pending,Nigeria,2024-08-20,2024-09-24,171.0,1
P005,Alpha Tech,I3348,Tina Smith,Alpha Tech,Growth Strategy,1598,Failed,UK,2023-11-29,2025-10-22,743.0,5
P001,InfinitX,I3349,Tricia Fuller,InfinitX,Cloud Migration,$1217,Paid,Nig,2024-02-17,2025-08-16,654.0,2
P006,Betta Ltd.,I3350,Travis Martin,Betta Ltd.,Growth Strategy,334,Fail,UK,2024-12-08,2025-07-09,,5
P010,EcoTrans,I3351,Jeremiah Flores,EcoTrans,SEO,USD1396,Paid,Canada,2025-08-21,2025-10-21,17.0,Good
P003,Betta Ltd.,I3352,Bryan Garrett,Betta Ltd.,Social Media,768,Pending,Naija,2023-12-23,2024-10-24,,5
P001,Green Energy,I3353,James Adams,Green Energy,Web Dev,USD925,Pendig,Nigeria,2025-08-10,2025-11-10,,poor
P004,CloudSoft,I3354,Briana Copeland,CloudSoft,Masterclass,USD1173,Failed,United States,2023-12-24,2025-08-22,372.0,
P002,Alpha Tech,I3355,Amy Miller,Alpha Tech,Web Dev,$857,Fail,Naija,2024-06-15,2025-01-21,,1
P001,Green Energy,I3356,Alexander Hill,Green Energy,Social Media,271USD,Paid,Nig,2025-06-01,2025-09-19,,poor
P010,DataCore,I3357,Mrs. Cathy Ware,DataCore,Cloud Migration,147USD,Paid,U.K.,2024-03-17,2025-01-06,644.0,1
P004,Green Energy,I3358,Patrick Sexton,Green Energy,Branding,USD1474,Fail,Naija,2024-04-10,2025-11-08,117.0,3
P005,Nova Systems,I3359,Daniel Green,Nova Systems,Branding,$1085,Pending,Canda,2025-01-16,2025-07-05,136.0,
P010,EcoTrans,I3360,Ashlee Jackson,EcoTrans,Cloud Migration,$854,Fail,Canda,2025-09-05,2025-10-17,274.0,excellent
P010,Skyline Inc.,I3361,John Cline,Skyline Inc.,Branding,$872,Paid,Canada,2024-03-08,2025-12-13,,4
P005,InfinitX,I3362,Justin Davis,InfinitX,Web Dev,USD1307,Failed,U.K.,2025-07-31,2025-09-12,,1
P005,Nova Systems,I3363,,Nova Systems,Branding,USD679,Pendig,U.K.,2025-06-08,2025-08-26,279.0,excellent
P010,Betta Ltd.,I3364,Paul Smith,Betta Ltd.,Social Media,USD369,Pending,Nigeria,2024-06-19,2025-01-04,,2
P005,Nova Systems,I3365,,Nova Systems,Social Media,746USD,Paid,UK,2024-08-12,2025-10-27,,poor
P010,TechBridge,I3366,Amanda Jenkins,TechBridge,Social Media,1382,Paid,Nig,2024-02-16,2024-05-17,,excellent
P005,EcoTrans,I3367,Karen Thomas,EcoTrans,Social Media,1228,Paid,Germany,2025-02-10,2025-04-05,,2
P002,Skyline Inc.,I3368,Allen Wilson,Skyline Inc.,Social Media,$1369,Fail,Nigeria,2025-04-15,2025-08-10,110.0,Good
P006,InfinitX,I3369,Aaron Anderson,InfinitX,SEO,353USD,Pending,Canda,2024-09-17,2025-02-12,274.0,excellent
P002,Nova Systems,I3370,Martha Patton,Nova Systems,Cloud Migration,USD510,Fail,Nig,2025-07-26,2025-08-08,,bad
P009,DataCore,I3371,Pamela Smith,DataCore,Cloud Migration,USD1660,Failed,Nigeria,2024-11-17,2025-06-23,93.0,3
P008,Betta Ltd.,I3372,Victoria Cameron,Betta Ltd.,Branding,1215USD,Pendig,UK,2025-05-25,2025-11-29,682.0,3
P009,Nova Systems,I3373,David Levine,Nova Systems,Cloud Migration,$1957,Pendig,Nigeria,2025-05-13,2025-12-05,212.0,
P010,Skyline Inc.,I3374,James Holder,Skyline Inc.,Web Dev,791USD,Fail,Naija,2025-07-29,2025-11-04,200.0,5
P009,CloudSoft,I3375,Brian Jennings,CloudSoft,Branding,$1550,Failed,Germany,2024-09-13,2025-04-01,139.0,excellent
P004,Alpha Tech,I3376,Luis Klein,Alpha Tech,Web Dev,$909,Pending,UK,2025-04-26,2025-05-13,,3
P005,Nova Systems,I3377,Jorge Hamilton,Nova Systems,Masterclass,USD1948,Pending,USA,2025-08-21,2025-12-13,768.0,excellent
P010,Betta Ltd.,I3378,Kimberly Glass,Betta Ltd.,Web Dev,750USD,Paid,Nigeria,2025-06-06,2025-07-30,73.0,poor
P009,TechBridge,I3379,Timothy Tran,TechBridge,Social Media,688USD,Pending,Germany,2024-10-13,2024-12-11,373.0,4
P004,Nova Systems,I3380,Kenneth Beltran,Nova Systems,Web Dev,USD324,Failed,USA,2023-09-29,2025-04-07,77.0,2
P001,Betta Ltd.,I3381,Justin Butler,Betta Ltd.,Social Media,1032USD,Pending,Naija,2024-09-19,2025-10-07,452.0,Good
P004,InfinitX,I3382,Sheila Flores,InfinitX,Cloud Migration,1766USD,Paid,Canada,2025-08-15,2025-08-18,,
P008,Green Energy,I3383,Taylor Sanchez,Green Energy,Social Media,271USD,Pendig,U.K.,2025-05-28,2025-06-18,,
P004,CloudSoft,I3384,Jeffery Ochoa,CloudSoft,Cloud Migration,USD841,Pending,UK,2025-07-20,2025-10-17,1152.0,excellent
P004,Skyline Inc.,I3385,Harry Mcclure,Skyline Inc.,Social Media,1731,Failed,Germany,2024-09-11,2025-03-21,915.0,bad
P003,Green Energy,I3386,Jared Clark,Green Energy,Social Media,1448,Failed,Germany,2024-06-28,2025-02-20,,2
P006,DataCore,I3387,Michael Romero,DataCore,Growth Strategy,1233USD,Paid,Germany,2025-05-01,2025-10-27,,5
P004,Betta Ltd.,I3388,Brittney Wilson,Betta Ltd.,Growth Strategy,USD748,Failed,Naija,2024-06-15,2025-02-20,,2
P009,TechBridge,I3389,April Waller,TechBridge,Cloud Migration,752USD,Failed,United States,2025-08-26,2025-09-26,986.0,bad
P005,Skyline Inc.,I3390,Wendy Hawkins,Skyline Inc.,SEO,1208USD,Fail,Nig,2024-12-24,2025-11-01,484.0,5
P010,Alpha Tech,I3391,,Alpha Tech,Branding,USD934,Fail,Canda,2023-11-13,2024-03-29,356.0,excellent
P009,Nova Systems,I3392,Brian Mendez,Nova Systems,Web Dev,206,Fail,Germany,2025-01-11,2025-08-09,,poor
P007,EcoTrans,I3393,Kathy Carpenter PhD,EcoTrans,SEO,1255,Paid,Canada,2023-12-13,2024-05-15,151.0,5
P004,TechBridge,I3394,John Petersen,TechBridge,SEO,1845,Pendig,United States,2024-11-03,2025-06-16,945.0,Good
P009,Nova Systems,I3395,Crystal Mejia,Nova Systems,Branding,USD894,Failed,Canda,2025-04-08,2025-12-15,600.0,4
P002,Green Energy,I3396,Robin Marsh,Green Energy,Web Dev,1307,Pending,Germany,2024-10-18,2025-06-27,164.0,
P001,DataCore,I3397,Thomas Morton,DataCore,Analytics,1793,Failed,U.K.,2025-09-09,2025-09-18,1057.0,3
P001,Nova Systems,I3398,,Nova Systems,Branding,$712,Failed,USA,2024-04-28,2024-06-08,,2
P008,DataCore,I3399,William Thornton,DataCore,Cloud Migration,$326,Pending,U.K.,2024-11-27,2025-01-27,614.0,2
P007,Betta Ltd.,I3400,Nathan Mejia,Betta Ltd.,Analytics,932USD,Fail,Naija,2024-04-02,2024-05-17,,5
P001,DataCore,I3401,Peter Escobar,DataCore,Analytics,786,Pendig,Nig,2023-11-07,2024-12-19,,4
P009,Alpha Tech,I3402,Susan Tate,Alpha Tech,Branding,542,Pending,Germany,2024-09-18,2024-11-26,640.0,5
P006,Skyline Inc.,I3403,Donald Watson,Skyline Inc.,Social Media,1282,Failed,UK,2025-03-19,2025-04-10,,Good
P010,Skyline Inc.,I3404,Anthony Jones,Skyline Inc.,Social Media,$1642,Pending,Germany,2024-08-09,2025-07-19,,
P010,Green Energy,I3405,Michelle Thompson DVM,Green Energy,SEO,847USD,Pending,Nig,2025-07-17,2025-09-04,110.0,
P002,Alpha Tech,I3406,Debbie Olson,Alpha Tech,Branding,USD180,Fail,U.K.,2023-10-24,2025-04-07,,1
P008,TechBridge,I3407,Paula Williams,TechBridge,Cloud Migration,1717,Failed,USA,2024-04-21,2025-04-20,51.0,3
P007,Green Energy,I3408,Colleen Gordon,Green Energy,Web Dev,1578,Fail,U.K.,2023-09-26,2023-12-24,,2
P003,DataCore,I3409,Eric Pacheco,DataCore,Masterclass,366,Fail,U.K.,2024-06-29,2024-12-02,894.0,5
P010,Alpha Tech,I3410,Cynthia Sanchez,Alpha Tech,Cloud Migration,350,Pending,United States,2023-11-03,2025-04-17,193.0,excellent
P005,Alpha Tech,I3411,Teresa Vaughan,Alpha Tech,Masterclass,$1317,Pending,United States,2024-08-03,2025-06-18,759.0,4
P008,TechBridge,I3412,Brandon Hopkins,TechBridge,Social Media,1494,Pending,Canda,2025-02-20,2025-05-22,905.0,poor
P005,TechBridge,I3413,Hayley Graham,TechBridge,Branding,264USD,Pendig,U.K.,2025-05-16,2025-05-19,1048.0,poor
P004,Skyline Inc.,I3414,Scott Bender,Skyline Inc.,Analytics,$1939,Pending,UK,2025-02-04,2025-09-24,,poor
P004,Nova Systems,I3415,Ashley Smith,Nova Systems,Masterclass,$1133,Pendig,Germany,2023-12-05,2024-12-17,383.0,Good
P009,DataCore,I3416,Patricia Craig,DataCore,Analytics,661,Fail,Naija,2024-04-24,2025-05-03,726.0,3
P001,TechBridge,I3417,Donald Freeman,TechBridge,Web Dev,USD463,Paid,United States,2025-04-14,2025-09-28,1194.0,5
P010,Skyline Inc.,I3418,James Hall,Skyline Inc.,Analytics,USD1394,Fail,Canda,2024-09-13,2025-05-11,109.0,5
P002,CloudSoft,I3419,William Reynolds,CloudSoft,SEO,$1209,Paid,Canada,2023-10-31,2023-11-10,,2
P006,Nova Systems,I3420,Miguel Alexander,Nova Systems,Analytics,$1597,Pending,UK,2025-02-15,2025-12-12,486.0,
P003,Betta Ltd.,I3421,Justin Valdez,Betta Ltd.,Social Media,629USD,Fail,United States,2024-08-07,2025-07-31,649.0,excellent
P004,TechBridge,I3422,Karen Morrison,TechBridge,Growth Strategy,$1568,Paid,U.K.,2025-06-16,2025-07-15,344.0,3
P006,Alpha Tech,I3423,Joshua Gonzalez,Alpha Tech,SEO,$640,Pending,Nigeria,2024-12-19,2025-12-04,1169.0,excellent
P005,EcoTrans,I3424,Bryan Yates,EcoTrans,SEO,USD615,Pendig,Naija,2023-11-18,2024-04-10,118.0,1
P001,Nova Systems,I3425,James Wright,Nova Systems,Branding,$138,Pending,Germany,2025-06-06,2025-12-11,99.0,poor
P007,EcoTrans,I3426,Kristy Nixon,EcoTrans,Masterclass,1154USD,Pending,Nigeria,2024-11-20,2025-01-23,1075.0,3
P006,InfinitX,I3427,Brooke Malone,InfinitX,Masterclass,$1853,Fail,Nigeria,2024-08-04,2025-06-17,,Good
P010,TechBridge,I3428,Brian Welch MD,TechBridge,Growth Strategy,USD1686,Failed,Germany,2023-10-27,2025-09-06,,3
P007,EcoTrans,I3429,Amanda Fernandez,EcoTrans,Web Dev,425,Fail,Canada,2025-02-02,2025-07-10,,excellent
P002,Alpha Tech,I3430,Kimberly Carter,Alpha Tech,Cloud Migration,1961,Pendig,Germany,2024-10-02,2025-06-04,963.0,bad
P005,Green Energy,I3431,Jordan Harrison,Green Energy,Cloud Migration,USD782,Paid,UK,2024-02-07,2024-11-18,767.0,Good
P005,Green Energy,I3432,Michael Gonzales,Green Energy,SEO,600USD,Paid,U.K.,2024-08-17,2024-10-10,690.0,bad
P007,DataCore,I3433,Robert Clements,DataCore,Analytics,361,Pendig,UK,2024-04-22,2024-07-22,971.0,4
P004,Alpha Tech,I3434,Kendra Campbell,Alpha Tech,Branding,862USD,Pendig,Germany,2025-02-14,2025-12-13,603.0,poor
P009,Alpha Tech,I3435,,Alpha Tech,Masterclass,1932,Paid,Germany,2025-04-02,2025-06-18,,3
P003,EcoTrans,I3436,Christine Brooks,EcoTrans,Analytics,$941,Pendig,Canada,2025-08-22,2025-11-08,,Good
P004,InfinitX,I3437,Mrs. Jennifer Webb DVM,InfinitX,Analytics,$1562,Fail,Naija,2024-02-02,2025-02-10,958.0,2
P009,CloudSoft,I3438,Michael White,CloudSoft,Masterclass,1014,Pendig,Naija,2025-07-24,2025-11-13,366.0,Good
P009,DataCore,I3439,Sherry Miller,DataCore,Branding,$1124,Failed,United States,2024-02-19,2025-06-11,238.0,poor
P006,Alpha Tech,I3440,Kristin Hansen,Alpha Tech,Masterclass,USD1165,Failed,UK,2024-02-03,2024-04-24,101.0,bad
P007,EcoTrans,I3441,Matthew Hines,EcoTrans,Cloud Migration,944,Paid,United States,2024-07-27,2025-05-19,1176.0,excellent
P005,EcoTrans,I3442,Gary Brown,EcoTrans,Web Dev,$434,Pending,U.K.,2024-06-13,2025-10-01,307.0,4
P008,InfinitX,I3443,Mark Torres,InfinitX,Masterclass,USD1686,Fail,UK,2025-05-06,2025-06-03,,3
P002,Green Energy,I3444,Lisa Hernandez,Green Energy,Branding,$708,Fail,UK,2024-07-08,2025-02-16,,4
