Partner_ID,Partner_Name,Intern_ID,Intern_Name,Intern_Assigned_To,Service_Type,Fee_Charged,Payment_Status,Country,Start_Date,End_Date,Intern_Hours,Feedback_Rating
P006,Green Energy,I3276,Ryan Wagner,Green Energy,Cloud Migration,1175,Pending,Canada,2025-06-08,2025-11-26,925.0,2.0
P003,Skyline Inc.,I3277,Brian Lopez,Skyline Inc.,Web Dev,235,Failed,Nigeria,2023-09-21,2025-03-19,1057.0,2.0
P005,TechBridge,I3278,Jessica Shepherd,TechBridge,Branding,1263,Paid,Nigeria,2024-11-25,2025-07-08,938.0,3.0
P003,Skyline Inc.,I3279,Leslie Espinoza,Skyline Inc.,Growth Strategy,1058,Failed,Nigeria,2023-10-11,2025-01-20,482.5,3.0
P009,CloudSoft,I3280,Allen Steele,CloudSoft,Branding,1032,Failed,United States,2025-06-01,2025-10-04,482.5,3.0
P003,CloudSoft,I3281,Richard Hart,CloudSoft,Web Dev,166,Pending,United States,2024-11-01,2025-08-13,32.0,3.0
P007,Nova Systems,I3282,Randall Smith,Nova Systems,Masterclass,1285,Failed,United Kingdom,2024-06-16,2025-10-02,482.5,5.0
P009,CloudSoft,I3283,Cody Gaines,CloudSoft,SEO,1721,Failed,United States,2024-05-22,2025-01-28,482.5,3.0
P007,Alpha Tech,I3284,Sharon Garcia,Alpha Tech,Web Dev,311,Failed,United States,2025-08-23,2025-10-20,844.0,5.0
P009,Alpha Tech,I3285,Veronica Castillo,Alpha Tech,SEO,529,Pending,Nigeria,2023-09-25,2025-07-14,995.0,1.0
P004,TechBridge,I3286,Rhonda Wells,TechBridge,Growth Strategy,720,Pending,United States,2024-11-08,2025-12-12,460.0,4.0
P009,TechBridge,I3287,Virginia Perez,TechBridge,Social Media,364,Pending,United States,2025-05-18,2025-10-06,1052.0,3.0
P003,EcoTrans,I3288,Joseph Ortiz,EcoTrans,Branding,486,Pending,Canada,2024-03-22,2025-11-27,482.5,1.0
P002,DataCore,I3289,Unknown,DataCore,SEO,528,Failed,Nigeria,2024-08-02,2025-10-02,668.0,3.0
P007,TechBridge,I3290,Teresa Davis,TechBridge,Branding,1775,Pending,Nigeria,2024-01-26,2024-03-23,46.0,4.0
P008,InfinitX,I3291,Robert Baker,InfinitX,Analytics,156,Failed,Nigeria,2025-07-08,2025-11-07,84.0,2.0
P006,TechBridge,I3292,Tracy Patterson,TechBridge,Analytics,619,Paid,Nigeria,2024-04-11,2024-12-03,228.0,2.0
P004,EcoTrans,I3293,Whitney Francis,EcoTrans,Analytics,732,Pending,Nigeria,2024-10-03,2025-08-29,11.0,5.0
P001,Nova Systems,I3294,Jason Compton,Nova Systems,Web Dev,778,Failed,Canada,2024-07-29,2025-08-26,997.0,3.0
P005,Skyline Inc.,I3295,Natasha Ferguson,Skyline Inc.,Web Dev,875,Failed,United Kingdom,2025-01-07,2025-03-14,256.0,1.0
P005,DataCore,I3296,Ashley Fry,DataCore,Web Dev,1653,Pending,Germany,2023-12-07,2024-02-26,289.0,4.0
P005,InfinitX,I3297,Bailey Carney,InfinitX,Analytics,490,Failed,United States,2025-06-06,2025-11-01,482.5,1.0
P004,EcoTrans,I3298,Troy Warren,EcoTrans,Analytics,352,Paid,Nigeria,2024-12-16,2025-05-22,662.0,5.0
P007,Nova Systems,I3299,Lindsay Brown,Nova Systems,SEO,718,Failed,Nigeria,2024-07-14,2025-10-01,949.0,1.0
P006,InfinitX,I3300,Mark Williams,InfinitX,Branding,1550,Pending,Nigeria,2024-05-02,2025-03-05,866.0,2.0
P005,Skyline Inc.,I3301,Bryan Harrington,Skyline Inc.,Branding,913,Paid,United Kingdom,2023-10-22,2023-10-29,435.0,5.0
P001,Nova Systems,I3302,Tanya Smith,Nova Systems,Web Dev,475,Failed,Nigeria,2025-01-25,2025-10-29,72.0,5.0
P004,EcoTrans,I3303,Tiffany Craig,EcoTrans,Social Media,1248,Pending,Canada,2024-12-28,2025-06-24,482.5,2.0
P006,DataCore,I3304,Joyce Washington,DataCore,Analytics,882,Paid,United States,2024-12-22,2025-08-10,847.0,4.0
P002,InfinitX,I3305,Jennifer Davis,InfinitX,Branding,1001,Failed,Canada,2024-01-14,2024-10-01,445.0,3.0
P005,InfinitX,I3306,Craig Newton,InfinitX,SEO,1520,Failed,Canada,2024-06-28,2024-09-23,448.0,5.0
P003,InfinitX,I3307,Brian Torres,InfinitX,Masterclass,851,Pending,United Kingdom,2025-08-27,2025-11-23,482.5,1.0
P002,Skyline Inc.,I3308,Stacey Rojas,Skyline Inc.,SEO,937,Pending,Germany,2025-04-19,2025-07-09,397.0,2.0
P008,Skyline Inc.,I3309,Juan Shaffer,Skyline Inc.,Branding,398,Failed,United Kingdom,2025-01-19,2025-08-23,482.5,2.0
P004,InfinitX,I3310,William Smith,InfinitX,Growth Strategy,497,Paid,United States,2025-09-01,2025-10-11,853.0,3.0
P003,CloudSoft,I3311,Mark Williams,CloudSoft,Cloud Migration,1731,Failed,Nigeria,2025-08-28,2025-10-30,482.5,3.0
P009,TechBridge,I3312,Courtney Ramos,TechBridge,Cloud Migration,1991,Paid,Nigeria,2025-02-15,2025-10-20,198.0,3.0
P004,Skyline Inc.,I3313,Mr. Joshua Daniel,Skyline Inc.,Social Media,1120,Failed,Nigeria,2024-09-11,2024-12-19,844.0,5.0
P006,TechBridge,I3314,Roberto Martinez,TechBridge,Cloud Migration,981,Paid,Nigeria,2024-08-29,2025-02-26,248.0,1.0
P008,EcoTrans,I3315,Christine Ford,EcoTrans,SEO,1621,Pending,United States,2024-07-27,2024-09-29,442.0,3.0
P002,TechBridge,I3316,Roy Owens,TechBridge,Social Media,476,Paid,Nigeria,2024-01-19,2024-11-21,913.0,1.0
P005,Betta Ltd.,I3317,Alexandra Salazar,Betta Ltd.,Branding,1182,Pending,Nigeria,2025-08-29,2025-10-12,752.0,2.0
P006,InfinitX,I3318,Douglas Brown,InfinitX,Cloud Migration,305,Pending,Canada,2024-08-30,2025-05-25,482.5,5.0
P007,Skyline Inc.,I3319,Dawn Allen,Skyline Inc.,Cloud Migration,174,Failed,Nigeria,2023-09-29,2025-10-06,482.5,5.0
P009,DataCore,I3320,Richard Brown,DataCore,Branding,1580,Failed,Canada,2024-10-23,2025-09-21,482.5,2.0
P002,Betta Ltd.,I3321,Mark Key,Betta Ltd.,Masterclass,921,Pending,Nigeria,2025-01-05,2025-03-05,47.0,4.0
P005,TechBridge,I3322,Michelle Torres,TechBridge,Analytics,988,Failed,Canada,2025-02-02,2025-03-06,322.0,2.0
P010,CloudSoft,I3323,Mason Duarte,CloudSoft,Cloud Migration,1127,Pending,Canada,2024-06-24,2024-07-19,482.5,2.0
P003,CloudSoft,I3324,Unknown,CloudSoft,Masterclass,1993,Paid,Canada,2025-06-27,2025-07-21,1127.0,3.0
P010,Betta Ltd.,I3325,Nancy Arellano,Betta Ltd.,Growth Strategy,535,Pending,Canada,2023-09-23,2024-09-07,112.0,5.0
P010,TechBridge,I3326,Kelly Daniels,TechBridge,Web Dev,610,Pending,Nigeria,2023-10-31,2025-09-26,717.0,5.0
P010,Green Energy,I3327,Jonathan Rose,Green Energy,Analytics,1995,Pending,United States,2024-08-30,2025-04-30,482.5,3.0
P002,Skyline Inc.,I3328,Richard Bryant,Skyline Inc.,Social Media,1904,Failed,United States,2024-04-21,2025-03-09,644.0,4.0
P001,Green Energy,I3329,Nathaniel Cunningham,Green Energy,Cloud Migration,1255,Failed,United Kingdom,2024-05-31,2025-11-08,482.5,1.0
P008,EcoTrans,I3330,James Cruz,EcoTrans,Cloud Migration,1992,Pending,Nigeria,2025-04-19,2025-08-20,122.0,4.0
P003,Alpha Tech,I3331,Sarah Hale,Alpha Tech,Growth Strategy,1116,Paid,Canada,2025-08-28,2025-10-11,482.5,3.0
P003,Skyline Inc.,I3332,Kathryn Walton,Skyline Inc.,Analytics,409,Failed,United States,2024-03-11,2025-04-18,482.5,2.0
P001,CloudSoft,I3333,Arthur Walters,CloudSoft,Branding,922,Paid,Canada,2025-07-05,2025-09-19,964.0,3.0
P005,Nova Systems,I3334,Christopher Huber,Nova Systems,SEO,1494,Paid,Germany,2024-12-11,2025-05-19,482.5,1.0
P006,InfinitX,I3335,Dr. Robert Cook,InfinitX,Growth Strategy,374,Pending,United Kingdom,2025-09-11,2025-10-05,260.0,4.0
P005,Betta Ltd.,I3336,Rebecca Gay,Betta Ltd.,Web Dev,829,Failed,Nigeria,2023-09-26,2024-11-29,482.5,5.0
P010,CloudSoft,I3337,Catherine Brown,CloudSoft,Cloud Migration,1706,Failed,Nigeria,2023-11-16,2025-10-24,284.0,5.0
P009,Betta Ltd.,I3338,Jill Shepard,Betta Ltd.,Branding,101,Paid,Nigeria,2025-06-29,2025-10-06,184.0,3.0
P002,Nova Systems,I3339,James Haley,Nova Systems,Analytics,777,Pending,Canada,2024-10-02,2025-02-23,1133.0,1.0
P002,Nova Systems,I3340,Unknown,Nova Systems,SEO,1715,Failed,United States,2024-06-30,2024-09-14,1161.0,5.0
P008,Betta Ltd.,I3341,Carly Peters,Betta Ltd.,Growth Strategy,1473,Failed,Nigeria,2024-04-11,2024-08-24,618.0,5.0
P001,Nova Systems,I3342,Bobby Ellis,Nova Systems,Masterclass,1782,Failed,Germany,2024-05-30,2025-02-27,1044.0,5.0
P007,Alpha Tech,I3343,Alexandra Brady,Alpha Tech,Cloud Migration,1846,Failed,Canada,2024-08-11,2025-07-15,787.0,1.0
P003,TechBridge,I3344,Elizabeth Brandt,TechBridge,Growth Strategy,1745,Pending,Nigeria,2024-08-10,2025-12-12,264.0,5.0
P003,Alpha Tech,I3345,Hailey Newton,Alpha Tech,Branding,1812,Pending,Nigeria,2025-04-06,2025-08-03,482.5,1.0
P009,TechBridge,I3346,Robert Palmer,TechBridge,Analytics,433,Paid,Canada,2023-10-10,2025-11-18,835.0,2.0
P002,Betta Ltd.,I3347,James Robinson,Betta Ltd.,Branding,221,Pending,Nigeria,2024-08-20,2024-09-24,171.0,1.0
P005,Alpha Tech,I3348,Tina Smith,Alpha Tech,Growth Strategy,1598,Failed,United Kingdom,2023-11-29,2025-10-22,743.0,5.0
P001,InfinitX,I3349,Tricia Fuller,InfinitX,Cloud Migration,1217,Paid,Nigeria,2024-02-17,2025-08-16,654.0,2.0
P006,Betta Ltd.,I3350,Travis Martin,Betta Ltd.,Growth Strategy,334,Failed,United Kingdom,2024-12-08,2025-07-09,482.5,5.0
P010,EcoTrans,I3351,Jeremiah Flores,EcoTrans,SEO,1396,Paid,Canada,2025-08-21,2025-10-21,17.0,3.0
P003,Betta Ltd.,I3352,Bryan Garrett,Betta Ltd.,Social Media,768,Pending,Nigeria,2023-12-23,2024-10-24,482.5,5.0
P001,Green Energy,I3353,James Adams,Green Energy,Web Dev,925,Pending,Nigeria,2025-08-10,2025-11-10,482.5,1.0
P004,CloudSoft,I3354,Briana Copeland,CloudSoft,Masterclass,1173,Failed,United States,2023-12-24,2025-08-22,372.0,3.0
P002,Alpha Tech,I3355,Amy Miller,Alpha Tech,Web Dev,857,Failed,Nigeria,2024-06-15,2025-01-21,482.5,1.0
P001,Green Energy,I3356,Alexander Hill,Green Energy,Social Media,271,Paid,Nigeria,2025-06-01,2025-09-19,482.5,1.0
P010,DataCore,I3357,Mrs. Cathy Ware,DataCore,Cloud Migration,147,Paid,United Kingdom,2024-03-17,2025-01-06,644.0,1.0
P004,Green Energy,I3358,Patrick Sexton,Green Energy,Branding,1474,Failed,Nigeria,2024-04-10,2025-11-08,117.0,3.0
P005,Nova Systems,I3359,Daniel Green,Nova Systems,Branding,1085,Pending,Canada,2025-01-16,2025-07-05,136.0,3.0
P010,EcoTrans,I3360,Ashlee Jackson,EcoTrans,Cloud Migration,854,Failed,Canada,2025-09-05,2025-10-17,274.0,5.0
P010,Skyline Inc.,I3361,John Cline,Skyline Inc.,Branding,872,Paid,Canada,2024-03-08,2025-12-13,482.5,4.0
P005,InfinitX,I3362,Justin Davis,InfinitX,Web Dev,1307,Failed,United Kingdom,2025-07-31,2025-09-12,482.5,1.0
P005,Nova Systems,I3363,Unknown,Nova Systems,Branding,679,Pending,United Kingdom,2025-06-08,2025-08-26,279.0,5.0
P010,Betta Ltd.,I3364,Paul Smith,Betta Ltd.,Social Media,369,Pending,Nigeria,2024-06-19,2025-01-04,482.5,2.0
P005,Nova Systems,I3365,Unknown,Nova Systems,Social Media,746,Paid,United Kingdom,2024-08-12,2025-10-27,482.5,1.0
P010,TechBridge,I3366,Amanda Jenkins,TechBridge,Social Media,1382,Paid,Nigeria,2024-02-16,2024-05-17,482.5,5.0
P005,EcoTrans,I3367,Karen Thomas,EcoTrans,Social Media,1228,Paid,Germany,2025-02-10,2025-04-05,482.5,2.0
P002,Skyline Inc.,I3368,Allen Wilson,Skyline Inc.,Social Media,1369,Failed,Nigeria,2025-04-15,2025-08-10,110.0,3.0
P006,InfinitX,I3369,Aaron Anderson,InfinitX,SEO,353,Pending,Canada,2024-09-17,2025-02-12,274.0,5.0
P002,Nova Systems,I3370,Martha Patton,Nova Systems,Cloud Migration,510,Failed,Nigeria,2025-07-26,2025-08-08,482.5,2.0
P009,DataCore,I3371,Pamela Smith,DataCore,Cloud Migration,1660,Failed,Nigeria,2024-11-17,2025-06-23,93.0,3.0
P008,Betta Ltd.,I3372,Victoria Cameron,Betta Ltd.,Branding,1215,Pending,United Kingdom,2025-05-25,2025-11-29,682.0,3.0
P009,Nova Systems,I3373,David Levine,Nova Systems,Cloud Migration,1957,Pending,Nigeria,2025-05-13,2025-12-05,212.0,3.0
P010,Skyline Inc.,I3374,James Holder,Skyline Inc.,Web Dev,791,Failed,Nigeria,2025-07-29,2025-11-04,200.0,5.0
P009,CloudSoft,I3375,Brian Jennings,CloudSoft,Branding,1550,Failed,Germany,2024-09-13,2025-04-01,139.0,5.0
P004,Alpha Tech,I3376,Luis Klein,Alpha Tech,Web Dev,909,Pending,United Kingdom,2025-04-26,2025-05-13,482.5,3.0
P005,Nova Systems,I3377,Jorge Hamilton,Nova Systems,Masterclass,1948,Pending,United States,2025-08-21,2025-12-13,768.0,5.0
P010,Betta Ltd.,I3378,Kimberly Glass,Betta Ltd.,Web Dev,750,Paid,Nigeria,2025-06-06,2025-07-30,73.0,1.0
P009,TechBridge,I3379,Timothy Tran,TechBridge,Social Media,688,Pending,Germany,2024-10-13,2024-12-11,373.0,4.0
P004,Nova Systems,I3380,Kenneth Beltran,Nova Systems,Web Dev,324,Failed,United States,2023-09-29,2025-04-07,77.0,2.0
P001,Betta Ltd.,I3381,Justin Butler,Betta Ltd.,Social Media,1032,Pending,Nigeria,2024-09-19,2025-10-07,452.0,3.0
P004,InfinitX,I3382,Sheila Flores,InfinitX,Cloud Migration,1766,Paid,Canada,2025-08-15,2025-08-18,482.5,3.0
P008,Green Energy,I3383,Taylor Sanchez,Green Energy,Social Media,271,Pending,United Kingdom,2025-05-28,2025-06-18,482.5,3.0
P004,CloudSoft,I3384,Jeffery Ochoa,CloudSoft,Cloud Migration,841,Pending,United Kingdom,2025-07-20,2025-10-17,1152.0,5.0
P004,Skyline Inc.,I3385,Harry Mcclure,Skyline Inc.,Social Media,1731,Failed,Germany,2024-09-11,2025-03-21,915.0,2.0
P003,Green Energy,I3386,Jared Clark,Green Energy,Social Media,1448,Failed,Germany,2024-06-28,2025-02-20,482.5,2.0
P006,DataCore,I3387,Michael Romero,DataCore,Growth Strategy,1233,Paid,Germany,2025-05-01,2025-10-27,482.5,5.0
P004,Betta Ltd.,I3388,Brittney Wilson,Betta Ltd.,Growth Strategy,748,Failed,Nigeria,2024-06-15,2025-02-20,482.5,2.0
P009,TechBridge,I3389,April Waller,TechBridge,Cloud Migration,752,Failed,United States,2025-08-26,2025-09-26,986.0,2.0
P005,Skyline Inc.,I3390,Wendy Hawkins,Skyline Inc.,SEO,1208,Failed,Nigeria,2024-12-24,2025-11-01,484.0,5.0
P010,Alpha Tech,I3391,Unknown,Alpha Tech,Branding,934,Failed,Canada,2023-11-13,2024-03-29,356.0,5.0
P009,Nova Systems,I3392,Brian Mendez,Nova Systems,Web Dev,206,Failed,Germany,2025-01-11,2025-08-09,482.5,1.0
P007,EcoTrans,I3393,Kathy Carpenter PhD,EcoTrans,SEO,1255,Paid,Canada,2023-12-13,2024-05-15,151.0,5.0
P004,TechBridge,I3394,John Petersen,TechBridge,SEO,1845,Pending,United States,2024-11-03,2025-06-16,945.0,3.0
P009,Nova Systems,I3395,Crystal Mejia,Nova Systems,Branding,894,Failed,Canada,2025-04-08,2025-12-15,600.0,4.0
P002,Green Energy,I3396,Robin Marsh,Green Energy,Web Dev,1307,Pending,Germany,2024-10-18,2025-06-27,164.0,3.0
P001,DataCore,I3397,Thomas Morton,DataCore,Analytics,1793,Failed,United Kingdom,2025-09-09,2025-09-18,1057.0,3.0
P001,Nova Systems,I3398,Unknown,Nova Systems,Branding,712,Failed,United States,2024-04-28,2024-06-08,482.5,2.0
P008,DataCore,I3399,William Thornton,DataCore,Cloud Migration,326,Pending,United Kingdom,2024-11-27,2025-01-27,614.0,2.0
P007,Betta Ltd.,I3400,Nathan Mejia,Betta Ltd.,Analytics,932,Failed,Nigeria,2024-04-02,2024-05-17,482.5,5.0
P001,DataCore,I3401,Peter Escobar,DataCore,Analytics,786,Pending,Nigeria,2023-11-07,2024-12-19,482.5,4.0
P009,Alpha Tech,I3402,Susan Tate,Alpha Tech,Branding,542,Pending,Germany,2024-09-18,2024-11-26,640.0,5.0
P006,Skyline Inc.,I3403,Donald Watson,Skyline Inc.,Social Media,1282,Failed,United Kingdom,2025-03-19,2025-04-10,482.5,3.0
P010,Skyline Inc.,I3404,Anthony Jones,Skyline Inc.,Social Media,1642,Pending,Germany,2024-08-09,2025-07-19,482.5,3.0
P010,Green Energy,I3405,Michelle Thompson DVM,Green Energy,SEO,847,Pending,Nigeria,2025-07-17,2025-09-04,110.0,3.0
P002,Alpha Tech,I3406,Debbie Olson,Alpha Tech,Branding,180,Failed,United Kingdom,2023-10-24,2025-04-07,482.5,1.0
P008,TechBridge,I3407,Paula Williams,TechBridge,Cloud Migration,1717,Failed,United States,2024-04-21,2025-04-20,51.0,3.0
P007,Green Energy,I3408,Colleen Gordon,Green Energy,Web Dev,1578,Failed,United Kingdom,2023-09-26,2023-12-24,482.5,2.0
P003,DataCore,I3409,Eric Pacheco,DataCore,Masterclass,366,Failed,United Kingdom,2024-06-29,2024-12-02,894.0,5.0
P010,Alpha Tech,I3410,Cynthia Sanchez,Alpha Tech,Cloud Migration,350,Pending,United States,2023-11-03,2025-04-17,193.0,5.0
P005,Alpha Tech,I3411,Teresa Vaughan,Alpha Tech,Masterclass,1317,Pending,United States,2024-08-03,2025-06-18,759.0,4.0
P008,TechBridge,I3412,Brandon Hopkins,TechBridge,Social Media,1494,Pending,Canada,2025-02-20,2025-05-22,905.0,1.0
P005,TechBridge,I3413,Hayley Graham,TechBridge,Branding,264,Pending,United Kingdom,2025-05-16,2025-05-19,1048.0,1.0
P004,Skyline Inc.,I3414,Scott Bender,Skyline Inc.,Analytics,1939,Pending,United Kingdom,2025-02-04,2025-09-24,482.5,1.0
P004,Nova Systems,I3415,Ashley Smith,Nova Systems,Masterclass,1133,Pending,Germany,2023-12-05,2024-12-17,383.0,3.0
P009,DataCore,I3416,Patricia Craig,DataCore,Analytics,661,Failed,Nigeria,2024-04-24,2025-05-03,726.0,3.0
P001,TechBridge,I3417,Donald Freeman,TechBridge,Web Dev,463,Paid,United States,2025-04-14,2025-09-28,1194.0,5.0
P010,Skyline Inc.,I3418,James Hall,Skyline Inc.,Analytics,1394,Failed,Canada,2024-09-13,2025-05-11,109.0,5.0
P002,CloudSoft,I3419,William Reynolds,CloudSoft,SEO,1209,Paid,Canada,2023-10-31,2023-11-10,482.5,2.0
P006,Nova Systems,I3420,Miguel Alexander,Nova Systems,Analytics,1597,Pending,United Kingdom,2025-02-15,2025-12-12,486.0,3.0
P003,Betta Ltd.,I3421,Justin Valdez,Betta Ltd.,Social Media,629,Failed,United States,2024-08-07,2025-07-31,649.0,5.0
P004,TechBridge,I3422,Karen Morrison,TechBridge,Growth Strategy,1568,Paid,United Kingdom,2025-06-16,2025-07-15,344.0,3.0
P006,Alpha Tech,I3423,Joshua Gonzalez,Alpha Tech,SEO,640,Pending,Nigeria,2024-12-19,2025-12-04,1169.0,5.0
P005,EcoTrans,I3424,Bryan Yates,EcoTrans,SEO,615,Pending,Nigeria,2023-11-18,2024-04-10,118.0,1.0
P001,Nova Systems,I3425,James Wright,Nova Systems,Branding,138,Pending,Germany,2025-06-06,2025-12-11,99.0,1.0
P007,EcoTrans,I3426,Kristy Nixon,EcoTrans,Masterclass,1154,Pending,Nigeria,2024-11-20,2025-01-23,1075.0,3.0
P006,InfinitX,I3427,Brooke Malone,InfinitX,Masterclass,1853,Failed,Nigeria,2024-08-04,2025-06-17,482.5,3.0
P010,TechBridge,I3428,Brian Welch MD,TechBridge,Growth Strategy,1686,Failed,Germany,2023-10-27,2025-09-06,482.5,3.0
P007,EcoTrans,I3429,Amanda Fernandez,EcoTrans,Web Dev,425,Failed,Canada,2025-02-02,2025-07-10,482.5,5.0
P002,Alpha Tech,I3430,Kimberly Carter,Alpha Tech,Cloud Migration,1961,Pending,Germany,2024-10-02,2025-06-04,963.0,2.0
P005,Green Energy,I3431,Jordan Harrison,Green Energy,Cloud Migration,782,Paid,United Kingdom,2024-02-07,2024-11-18,767.0,3.0
P005,Green Energy,I3432,Michael Gonzales,Green Energy,SEO,600,Paid,United Kingdom,2024-08-17,2024-10-10,690.0,2.0
P007,DataCore,I3433,Robert Clements,DataCore,Analytics,361,Pending,United Kingdom,2024-04-22,2024-07-22,971.0,4.0
P004,Alpha Tech,I3434,Kendra Campbell,Alpha Tech,Branding,862,Pending,Germany,2025-02-14,2025-12-13,603.0,1.0
P009,Alpha Tech,I3435,Unknown,Alpha Tech,Masterclass,1932,Paid,Germany,2025-04-02,2025-06-18,482.5,3.0
P003,EcoTrans,I3436,Christine Brooks,EcoTrans,Analytics,941,Pending,Canada,2025-08-22,2025-11-08,482.5,3.0
P004,InfinitX,I3437,Mrs. Jennifer Webb DVM,InfinitX,Analytics,1562,Failed,Nigeria,2024-02-02,2025-02-10,958.0,2.0
P009,CloudSoft,I3438,Michael White,CloudSoft,Masterclass,1014,Pending,Nigeria,2025-07-24,2025-11-13,366.0,3.0
P009,DataCore,I3439,Sherry Miller,DataCore,Branding,1124,Failed,United States,2024-02-19,2025-06-11,238.0,1.0
P006,Alpha Tech,I3440,Kristin Hansen,Alpha Tech,Masterclass,1165,Failed,United Kingdom,2024-02-03,2024-04-24,101.0,2.0
P007,EcoTrans,I3441,Matthew Hines,EcoTrans,Cloud Migration,944,Paid,United States,2024-07-27,2025-05-19,1176.0,5.0
P005,EcoTrans,I3442,Gary Brown,EcoTrans,Web Dev,434,Pending,United Kingdom,2024-06-13,2025-10-01,307.0,4.0
P008,InfinitX,I3443,Mark Torres,InfinitX,Masterclass,1686,Failed,United Kingdom,2025-05-06,2025-06-03,482.5,3.0
P002,Green Energy,I3444,Lisa Hernandez,Green Energy,Branding,708,Failed,United Kingdom,2024-07-08,2025-02-16,482.5,4.0
P007,Alpha Tech,I3445,Darlene Lopez,Alpha Tech,Branding,1671,Pending,United Kingdom,2024-10-08,2025-07-17,482.5,3.0
P010,Green Energy,I3446,Johnny Rogers,Green Energy,Analytics,1316,Paid,Nigeria,2025-05-04,2025-10-30,482.5,5.0
P007,Alpha Tech,I3447,Aaron White,Alpha Tech,Branding,1802,Failed,Canada,2023-12-13,2024-05-22,482.5,4.0
P002,Betta Ltd.,I3448,Dr. Jasmine Moore,Betta Ltd.,Branding,641,Pending,Nigeria,2025-03-30,2025-09-28,867.0,3.0
P004,Nova Systems,I3449,Vickie Myers,Nova Systems,SEO,438,Failed,United States,2025-02-11,2025-10-28,172.0,1.0
P005,CloudSoft,I3450,April Evans,CloudSoft,Web Dev,1300,Pending,Canada,2024-06-09,2025-07-27,221.0,1.0
P007,Skyline Inc.,I3451,Jennifer Alexander,Skyline Inc.,Growth Strategy,1189,Paid,United Kingdom,2024-12-04,2025-03-18,241.0,5.0
P007,Nova Systems,I3452,Megan Bailey,Nova Systems,Web Dev,154,Failed,Canada,2024-06-10,2025-05-27,1042.0,1.0
P006,TechBridge,I3453,Stephanie Murphy,TechBridge,Social Media,811,Paid,Canada,2025-05-09,2025-08-30,482.5,4.0
P007,DataCore,I3454,Gene Johnson,DataCore,Analytics,367,Paid,United States,2025-06-25,2025-07-20,482.5,5.0
P002,Skyline Inc.,I3455,Travis Waller,Skyline Inc.,Growth Strategy,1845,Failed,Canada,2024-05-17,2025-05-28,483.0,1.0
P009,DataCore,I3456,Debbie Evans,DataCore,Branding,461,Paid,United States,2025-02-23,2025-04-11,482.5,5.0
P002,DataCore,I3457,Michelle Padilla,DataCore,Web Dev,904,Paid,United States,2025-05-31,2025-06-09,328.0,3.0
P001,Green Energy,I3458,Amanda Tanner,Green Energy,Web Dev,267,Pending,Nigeria,2023-10-02,2025-05-10,1028.0,1.0
P004,DataCore,I3459,Adam Warren,DataCore,Web Dev,1114,Pending,United States,2024-09-21,2024-10-27,482.5,2.0
P006,InfinitX,I3460,James Snyder,InfinitX,Analytics,734,Failed,United States,2025-05-07,2025-11-22,482.5,2.0
P010,InfinitX,I3461,Unknown,InfinitX,Branding,884,Failed,United Kingdom,2024-02-09,2024-03-30,482.5,2.0
P007,Skyline Inc.,I3462,Michaela Willis,Skyline Inc.,Cloud Migration,944,Pending,Nigeria,2024-12-03,2025-04-27,281.0,5.0
P009,TechBridge,I3463,Unknown,TechBridge,SEO,586,Failed,Nigeria,2024-07-14,2024-09-18,482.5,5.0
P007,Skyline Inc.,I3464,Marie Meadows,Skyline Inc.,Cloud Migration,1584,Failed,United Kingdom,2024-05-12,2024-07-04,482.5,3.0
P002,Skyline Inc.,I3465,Taylor Nicholson,Skyline Inc.,Growth Strategy,825,Failed,Canada,2025-08-01,2025-11-05,894.0,2.0
P007,Green Energy,I3466,Kevin Myers,Green Energy,Masterclass,1230,Pending,Nigeria,2024-03-29,2024-09-02,342.0,3.0
P007,EcoTrans,I3467,Thomas Marshall,EcoTrans,Branding,1618,Pending,United States,2025-01-07,2025-02-14,321.0,2.0
P004,CloudSoft,I3468,Tonya Wells,CloudSoft,Cloud Migration,1562,Pending,Canada,2024-07-15,2025-04-27,482.5,2.0
P008,EcoTrans,I3469,Michelle Graham,EcoTrans,Masterclass,1277,Pending,Canada,2025-07-31,2025-08-21,1084.0,3.0
P001,InfinitX,I3470,Derek Moyer,InfinitX,Growth Strategy,125,Pending,United States,2025-04-07,2025-07-07,482.5,3.0
P009,DataCore,I3471,Tammy Ingram,DataCore,Masterclass,452,Failed,Germany,2024-06-25,2025-04-01,306.0,3.0
P010,InfinitX,I3472,Alexandra Stewart,InfinitX,Social Media,1481,Pending,Nigeria,2025-04-07,2025-12-06,162.0,5.0
P004,Betta Ltd.,I3473,Tiffany Clark,Betta Ltd.,Growth Strategy,1447,Failed,Canada,2024-03-14,2025-08-09,480.0,3.0
P002,Green Energy,I3474,Matthew White,Green Energy,Cloud Migration,439,Paid,United States,2024-03-15,2024-08-10,482.5,3.0
P003,InfinitX,I3475,Brad White,InfinitX,Growth Strategy,1924,Failed,United Kingdom,2024-03-17,2025-07-20,482.5,3.0
P001,Alpha Tech,I3476,David Newman,Alpha Tech,SEO,147,Failed,Nigeria,2024-07-22,2024-11-02,482.5,1.0
P008,Alpha Tech,I3477,Scott Hampton,Alpha Tech,Branding,1919,Failed,United Kingdom,2025-09-09,2025-09-22,404.0,1.0
P001,Betta Ltd.,I3478,Yvonne Mcdowell,Betta Ltd.,Growth Strategy,1452,Pending,Canada,2024-04-02,2025-08-11,137.0,3.0
